,V9,V10,V11,V14,V15,V17,V19,V20,V21,V27,V28,V29,V30,V31,V32,V33,Class
677,0.22167487684729065,0.41666666666666663,0.23104056437389797,0.0,0.05767684887459808,0.37329837652515885,0.6530032467532467,0.45208070617906687,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
675,0.2019704433497537,0.412037037037037,0.23104056437389797,0.0,0.06069131832797428,0.3577694867399415,0.6644683441558441,0.46195880622110125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1679,0.5615763546798029,0.44907407407407407,0.8201058201058204,0.11538461538461542,0.6354501607717041,0.31995563174347086,0.5749797077922076,0.2689155107187894,0.0,0.8644721906923951,0.0,0.0,0.0,0.0,0.0,0.0,1
631,0.19704433497536947,0.412037037037037,0.23104056437389797,0.0,0.06069131832797428,0.41181809014823034,0.7497970779220778,0.5778688524590164,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1117,0.5960591133004927,0.48611111111111105,0.23456790123456805,0.23076923076923078,0.4654340836012862,0.4569930422506807,0.8097605519480519,0.6128625472887769,0.0,0.45085130533484674,0.0,0.0,0.0,0.0,0.0,1.0,0
1402,0.5073891625615764,0.41666666666666663,0.22222222222222232,0.5576923076923077,0.2540192926045016,0.8559040032267823,0.9999999999999999,1.0,1.0,0.19421112372304203,0.0,0.0,0.0,0.0,0.0,0.0,1
1157,0.4482758620689655,0.44907407407407407,0.8236331569664905,0.15384615384615385,0.08661575562700966,0.6699606735908036,0.479301948051948,0.6454392601933585,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
664,0.19704433497536947,0.40740740740740744,0.23104056437389797,0.0,0.06069131832797428,0.3785418977513361,0.5851258116883116,0.3826187473728457,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1744,0.5960591133004927,0.47685185185185186,0.6578483245149913,0.0,0.42956189710610937,0.6930523343753151,0.6336241883116882,0.6801176965111392,0.0,0.5549375709421113,0.0,0.0,0.0,0.0,0.0,0.0,1
1797,0.3891625615763547,0.3657407407407407,0.23104056437389797,1.0,0.48100884244372993,1.0,0.7101258116883117,0.9044766708701135,0.5,0.09886492622020432,0.0,0.0,0.0,0.0,0.0,0.0,1
378,0.768472906403941,0.662037037037037,0.2821869488536155,0.0,0.6549437299035371,0.81667843097711,0.9999999999999999,1.0,1.0,0.09772985244040863,0.0,0.0,1.0,0.0,0.0,0.0,0
768,0.5615763546798029,0.5138888888888888,0.23104056437389797,0.038461538461538464,0.8064710610932476,0.49581526671372395,0.9999999999999999,1.0,0.0,0.02576617480136209,0.0,0.0,0.0,1.0,0.0,0.0,0
1621,0.33497536945812806,0.3055555555555555,0.7530864197530867,0.11538461538461542,0.653637459807074,0.47958051830190584,0.46103896103896097,0.9363177805800756,1.0,0.7132803632236094,0.0,0.0,0.0,0.0,0.0,0.0,1
121,0.4236453201970443,0.4027777777777778,0.8271604938271606,0.1923076923076923,0.12680868167202575,0.3277200766360795,0.36931818181818177,1.0,1.0,0.8530079455164586,1.0,0.0,0.0,0.0,0.0,0.0,0
1062,0.4975369458128079,0.39814814814814814,0.7001763668430336,0.11538461538461542,0.4961816720257235,0.6121811031561963,0.797077922077922,1.0,1.0,0.10385925085130532,0.0,0.0,0.0,0.0,0.0,1.0,0
1451,0.4975369458128079,0.48611111111111105,0.689594356261023,0.11538461538461542,0.17885852090032153,0.7250176464656649,0.797077922077922,1.0,1.0,0.08444948921679907,0.0,0.0,0.0,0.0,0.0,0.0,1
465,0.1625615763546798,0.4814814814814815,0.30511463844797193,0.0,0.05596864951768489,0.9734798830291419,0.23488230519480519,0.3572929802437999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1891,0.5172413793103449,0.47685185185185186,0.7601410934744268,0.3961538461538462,0.3466639871382637,0.5714429767066652,0.5911120129870129,0.5533837746952501,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1698,0.3694581280788177,0.2685185185185185,0.29100529100529116,0.6923076923076924,0.41147508038585207,0.2873852979731774,0.20424107142857142,0.6527952921395545,1.0,0.9998864926220203,0.0,0.0,0.0,0.0,0.0,0.0,1
1892,0.5566502463054187,0.48611111111111105,0.7495590828924161,0.23076923076923078,0.14961816720257237,0.46616920439649095,0.8931615259740259,0.6497477931904161,0.0,0.14665153234960274,0.0,0.0,0.0,0.0,0.0,0.0,1
919,0.4187192118226601,0.4027777777777778,0.8165784832451499,0.07692307692307693,0.8847467845659164,0.5874760512251689,0.6135349025974025,0.9542875157629256,1.0,0.4017026106696935,0.0,0.0,0.0,0.0,0.0,1.0,0
1857,0.27586206896551724,0.5277777777777778,0.8165784832451499,0.11538461538461542,0.0,0.13572653020066552,0.9999999999999999,0.7372845733501472,0.0,0.0564131668558456,0.0,0.0,0.0,0.0,0.0,0.0,1
1904,0.5615763546798029,0.4814814814814815,0.8236331569664905,0.3961538461538462,0.8174236334405145,0.770797620248059,0.5168425324675324,0.7611391340899538,0.0,0.5656072644721907,0.0,0.0,0.0,0.0,0.0,0.0,1
693,0.20689655172413793,0.4027777777777778,0.2275132275132279,0.0,0.057777331189710616,0.36613895331249374,0.5872564935064933,0.44409415720891127,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
921,0.2857142857142857,0.41666666666666663,0.8165784832451499,0.07692307692307693,0.7955184887459807,0.956135928204094,0.882913961038961,0.9542875157629256,0.0,0.7678774120317821,0.0,0.0,0.0,0.0,0.0,1.0,0
506,0.2019704433497537,0.4814814814814815,0.308641975308642,0.0,0.05878215434083602,0.9388928103257034,0.19703733766233766,0.33186212694409417,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
217,0.3842364532019705,0.4027777777777778,0.23104056437389797,0.11538461538461542,0.20418006430868169,0.23968942220429565,0.18394886363636365,0.80348886086591,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1223,0.41379310344827586,0.4027777777777778,0.24162257495590822,0.15384615384615385,0.4184083601286174,0.8079056166179288,0.5180600649350648,0.6934636401849518,0.0,0.5349602724177073,0.0,0.0,0.0,0.0,0.0,1.0,0
389,0.3448275862068966,0.3055555555555555,0.2821869488536155,0.0,0.07827572347266881,0.390743168296864,0.6739042207792206,0.9785624211853721,1.0,0.980817253121453,0.0,0.0,1.0,0.0,0.0,0.0,0
425,0.5911330049261084,0.44907407407407407,0.30511463844797193,0.0,0.058882636655948555,0.8220227891499445,0.43932629870129863,0.4940100882723833,0.0,0.31271282633371167,0.0,0.0,1.0,0.0,0.0,0.0,0
1767,0.5369458128078818,0.41666666666666663,0.24162257495590822,0.038461538461538464,0.6335409967845659,0.7923767268327115,0.6894277597402596,0.808953341740227,0.0,0.9816118047673099,0.0,0.0,0.0,0.0,0.0,0.0,1
1790,0.5812807881773399,0.47685185185185186,0.23456790123456805,0.23076923076923078,0.3147106109324759,0.49581526671372395,0.8731737012987012,0.8686422866750736,0.0,0.09648127128263334,0.0,0.0,0.0,0.0,0.0,0.0,1
329,0.5172413793103449,0.40740740740740744,0.23104056437389797,0.23076923076923078,0.128717845659164,0.5798124432792175,0.6310876623376622,0.9191887347625053,1.0,0.07968217934165722,0.0,1.0,0.0,0.0,0.0,0.0,0
349,0.8768472906403941,0.787037037037037,0.2821869488536155,0.0,0.7621583601286174,0.7250176464656649,0.8872767857142856,1.0,1.0,0.08444948921679907,0.0,0.0,1.0,0.0,0.0,0.0,0
1915,0.6157635467980296,0.4907407407407407,0.23809523809523814,0.0,0.7244774919614149,0.5966522133709791,0.6471185064935064,0.5402480033627575,0.0,0.14517593643586832,0.0,0.0,0.0,0.0,0.0,0.0,1
22,0.5270935960591133,0.5231481481481481,0.8112874779541448,0.6153846153846154,0.07506028938906753,0.46929514974286585,0.8985389610389609,1.0,1.0,0.19886492622020432,1.0,0.0,0.0,0.0,0.0,0.0,0
34,0.07389162561576355,0.37962962962962965,0.2821869488536155,0.038461538461538464,0.16368569131832797,0.3657356055258647,0.7900771103896104,1.0,1.0,0.9993189557321225,1.0,0.0,0.0,0.0,0.0,0.0,0
821,0.5467980295566502,0.4444444444444444,0.22398589065255736,0.0,0.03265675241157556,0.17737218917011194,0.22209821428571427,1.0,1.0,0.3642451759364359,0.0,0.0,0.0,0.0,1.0,0.0,0
370,0.6847290640394089,0.6666666666666666,0.2821869488536155,0.0,0.6244975884244374,0.908339215488555,0.9154829545454544,1.0,0.0,0.111577752553916,0.0,0.0,1.0,0.0,0.0,0.0,0
1183,0.26108374384236455,0.4027777777777778,0.8201058201058204,0.11538461538461542,0.06531350482315113,0.8991630533427448,0.9999999999999999,1.0,1.0,0.5404086265607264,0.0,0.0,0.0,0.0,0.0,1.0,0
287,0.43842364532019706,0.3379629629629629,0.2275132275132279,0.11538461538461542,0.06079180064308682,0.7983261066854896,0.6771509740259739,0.8498318621269441,0.0,0.21316685584562997,0.0,1.0,0.0,0.0,0.0,0.0,0
183,0.4630541871921182,0.4027777777777778,0.2275132275132279,0.11538461538461542,0.19855305466237944,0.24664717152364626,0.22280844155844157,0.9217108028583438,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1516,0.4975369458128079,0.41666666666666663,0.23809523809523814,0.0,0.09003215434083602,0.10043359887062621,0.11718749999999997,0.9778268179907523,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
532,0.19211822660098524,0.4537037037037037,0.23456790123456805,0.0,0.05757636655948553,0.42885953413330646,0.5704139610389609,0.5108238755779739,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1723,0.5172413793103449,0.4027777777777778,0.2821869488536155,0.0,0.021704180064308683,0.8938186951699103,0.9435876623376622,0.9474569146700293,1.0,0.4716231555051078,0.0,0.0,0.0,0.0,0.0,0.0,1
1419,0.3793103448275862,0.3935185185185185,0.22222222222222232,0.038461538461538464,0.24507636655948556,0.5733588786931532,0.7463474025974025,1.0,1.0,0.5938706015891033,0.0,0.0,0.0,0.0,0.0,0.0,1
1161,0.5862068965517242,0.5138888888888888,0.8236331569664905,0.15384615384615385,0.34756832797427656,0.747907633356862,0.5050730519480519,0.9637452711223202,1.0,0.8530079455164586,0.0,0.0,0.0,0.0,0.0,1.0,0
1476,0.5024630541871922,0.43981481481481477,0.23456790123456805,0.0,0.7920016077170419,0.6974891600282342,0.7745535714285714,1.0,1.0,0.3904653802497162,0.0,0.0,0.0,0.0,0.0,0.0,1
1184,0.33990147783251234,0.41666666666666663,0.8165784832451499,0.11538461538461542,0.27230707395498394,0.8559040032267823,0.7016030844155843,1.0,1.0,0.19421112372304203,0.0,0.0,0.0,0.0,0.0,1.0,0
740,0.5714285714285714,0.5138888888888888,0.23104056437389797,0.038461538461538464,0.304863344051447,0.5678128466270042,0.9999999999999999,1.0,0.0,0.022020431328036327,0.0,0.0,0.0,1.0,0.0,0.0,0
1601,0.4187192118226601,0.41666666666666663,0.0934744268077603,0.23076923076923078,0.23553054662379422,0.2614702026822628,0.29636769480519476,0.9853930222782681,1.0,0.998978433598184,0.0,0.0,0.0,0.0,0.0,0.0,1
1151,0.3694581280788177,0.4814814814814815,0.8201058201058204,0.15384615384615385,0.10811897106109325,0.6273066451547846,0.43120941558441556,0.6497477931904161,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6,0.11330049261083744,0.75,0.8112874779541448,0.42307692307692313,0.4919614147909968,0.07179590601996573,0.13098620129870128,0.9587011349306431,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
941,0.46798029556650245,0.4027777777777778,0.8165784832451499,0.07692307692307693,0.7848673633440515,0.5159826560451749,0.830864448051948,0.7527322404371586,0.0,0.4753688989784336,0.0,0.0,0.0,0.0,0.0,1.0,0
581,0.18719211822660098,0.4027777777777778,0.23104056437389797,0.0,0.06360530546623794,0.3755167893516185,0.7525365259740259,0.4790878520386716,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1104,0.5320197044334976,0.4444444444444444,0.23456790123456805,0.5192307692307693,0.08129019292604502,0.5479479681355248,0.25598620129870125,0.7305590584279109,1.0,0.7119182746878547,0.0,0.0,0.0,0.0,0.0,1.0,0
904,0.33004926108374383,0.41666666666666663,0.8201058201058204,0.07692307692307693,0.9074557877813505,0.8655843501058789,0.7463474025974025,1.0,0.0,0.23779795686719638,0.0,0.0,0.0,0.0,0.0,1.0,0
1710,0.5517241379310345,0.4907407407407407,0.2980599647266313,0.6923076923076924,0.7773311897106109,0.16597761419784207,0.1497564935064935,0.8747372845733502,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1404,0.4975369458128079,0.41666666666666663,0.2821869488536155,0.0,0.8838424437299036,1.0,0.9999999999999999,0.9343211433375368,0.5,0.2894438138479001,0.0,0.0,0.0,0.0,0.0,0.0,1
1805,0.4236453201970443,0.4027777777777778,0.23456790123456805,1.0,0.45217041800643093,0.6078451144499344,0.5941558441558441,0.6291509037410677,0.0,0.24279228149829737,0.0,0.0,0.0,0.0,0.0,0.0,1
364,0.7044334975369458,0.6342592592592592,0.2821869488536155,0.0,0.23040594855305468,0.8879701522637895,0.9999999999999999,1.0,1.0,0.06617480136208856,0.0,0.0,1.0,0.0,0.0,0.0,0
192,0.4433497536945813,0.3657407407407407,0.2275132275132279,0.11538461538461542,0.646201768488746,0.3474841181809015,0.3434456168831168,1.0,1.0,0.10136208853575485,0.0,1.0,0.0,0.0,0.0,0.0,0
181,0.17733990147783252,0.21759259259259256,0.2275132275132279,0.11538461538461542,0.013364147909967846,0.81667843097711,0.5941558441558441,1.0,1.0,0.09772985244040863,0.0,1.0,0.0,0.0,0.0,0.0,0
214,0.21674876847290642,0.2962962962962963,0.22398589065255736,0.11538461538461542,0.04009244372990354,0.22748815165876776,0.2603490259740259,0.9592265657839429,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
485,0.1625615763546798,0.4814814814814815,0.30511463844797193,0.0,0.058882636655948555,0.8695169910255118,0.21672077922077923,0.3859815048339638,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1598,0.47783251231527096,0.37962962962962965,0.22222222222222232,0.11538461538461542,0.4069533762057878,0.2570333770293436,0.36586850649350644,0.9474569146700293,1.0,0.9721906923950057,0.0,0.0,0.0,0.0,0.0,0.0,1
648,0.2019704433497537,0.412037037037037,0.2275132275132279,0.0,0.057777331189710616,0.39961681960270246,0.5969967532467532,0.5064102564102564,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1146,0.35960591133004927,0.4027777777777778,0.8271604938271606,0.15384615384615385,0.39811093247588425,0.9224563880205707,0.7463474025974025,0.924968474148802,1.0,0.17582292849035183,0.0,0.0,0.0,0.0,0.0,1.0,0
1467,0.5369458128078818,0.44907407407407407,0.8201058201058204,0.07692307692307693,0.5654139871382636,1.0,0.9323254870129869,0.9299075241698193,0.5,0.2395005675368899,0.0,0.0,0.0,0.0,0.0,0.0,1
358,0.9605911330049262,0.8101851851851851,0.2821869488536155,0.0,0.4202170418006431,1.0,0.8097605519480519,0.7527322404371586,0.5,0.1956867196367764,0.0,0.0,1.0,0.0,0.0,0.0,0
559,0.2019704433497537,0.40740740740740744,0.23456790123456805,0.0,0.06209807073954984,0.3277200766360795,0.7184456168831168,0.4230769230769231,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
416,0.12315270935960591,0.4907407407407407,0.30511463844797193,0.0,0.05596864951768489,0.9439346576585661,0.23873782467532464,0.3808322824716267,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
872,0.270935960591133,0.44907407407407407,0.8112874779541448,0.6153846153846154,0.9970860128617364,0.9280024200867197,0.9999999999999999,1.0,1.0,0.2164585698070374,0.0,0.0,0.0,0.0,0.0,1.0,0
1308,0.5172413793103449,0.4814814814814815,0.7601410934744268,0.23076923076923078,0.03034565916398714,0.46616920439649095,0.5264813311688311,1.0,1.0,0.14665153234960274,0.0,0.0,0.0,0.0,0.0,0.0,1
1903,0.5467980295566502,0.4907407407407407,0.8201058201058204,0.3961538461538462,0.46563504823151125,0.19330442674195827,0.8913352272727272,0.32440100882723827,0.0,0.13144154370034053,0.0,0.0,0.0,0.0,0.0,0.0,1
1565,0.5369458128078818,0.9722222222222221,0.8201058201058204,0.15384615384615385,0.6246985530546625,0.4285570232933347,0.7781047077922078,0.5379361076082388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
774,0.5517241379310345,0.47685185185185186,0.23456790123456805,0.038461538461538464,0.7018689710610932,0.5678128466270042,0.9999999999999999,1.0,0.0,0.022020431328036327,0.0,0.0,0.0,1.0,0.0,0.0,0
430,0.12807881773399016,0.4907407407407407,0.30511463844797193,0.0,0.058882636655948555,0.9478672985781991,0.24888392857142852,0.3836696090794451,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
447,0.1330049261083744,0.4814814814814815,0.308641975308642,0.0,0.05878215434083602,0.8861550872239589,0.2912946428571428,0.4151954602774275,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
101,0.43842364532019706,0.34259259259259256,0.8165784832451499,0.11538461538461542,0.14981913183279744,0.4718160734092972,0.7658279220779219,1.0,1.0,0.26322360953461976,1.0,0.0,0.0,0.0,0.0,0.0,0
1787,0.4285714285714286,0.37962962962962965,0.2275132275132279,0.0,0.13193327974276528,0.9040032267822931,0.5772118506493507,0.8172551492223623,0.0,0.6094211123723042,0.0,0.0,0.0,0.0,0.0,0.0,1
207,0.46798029556650245,0.4444444444444444,0.22398589065255736,0.11538461538461542,0.3354099678456592,0.255218311989513,0.3187905844155844,0.976670870113493,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
788,0.5911330049261084,0.43981481481481477,0.2275132275132279,0.038461538461538464,0.4402130225080386,0.8319048099223556,0.9999999999999999,1.0,1.0,0.023836549375709448,0.0,0.0,0.0,1.0,0.0,0.0,0
1819,0.5073891625615764,0.43981481481481477,0.24162257495590822,0.23076923076923078,0.7808480707395499,0.44539679338509636,0.5561079545454545,1.0,1.0,0.21316685584562997,0.0,0.0,0.0,0.0,0.0,0.0,1
1118,0.47783251231527096,0.412037037037037,0.23456790123456805,0.23076923076923078,0.4506631832797428,0.8448119390944842,0.7181412337662336,0.912463219840269,0.0,0.1566401816118048,0.0,0.0,0.0,0.0,0.0,1.0,0
288,0.4236453201970443,0.375,0.22398589065255736,0.11538461538461542,0.12168408360128619,0.3668448119390945,0.41264204545454536,0.9761454392601934,1.0,0.9194097616345063,0.0,1.0,0.0,0.0,0.0,0.0,0
1662,0.5320197044334976,0.4444444444444444,0.2275132275132279,0.0,0.6669011254019293,0.27397398406776247,0.49269480519480513,1.0,1.0,0.2052213393870602,0.0,0.0,0.0,0.0,0.0,0.0,1
844,0.5369458128078818,0.4907407407407407,0.23809523809523814,0.23076923076923078,0.9192122186495177,0.11202984773621057,0.14935064935064934,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1762,0.5812807881773399,0.4814814814814815,0.23456790123456805,0.34615384615384615,0.11525321543408361,0.31430876273066455,0.22067775974025972,0.9221311475409836,1.0,0.9602724177071509,0.0,0.0,0.0,0.0,0.0,0.0,1
916,0.30049261083743845,0.33333333333333337,0.8095238095238098,0.07692307692307693,0.07867765273311897,0.6974891600282342,0.6029829545454545,0.949978982765868,1.0,0.3904653802497162,0.0,0.0,0.0,0.0,0.0,1.0,0
1166,0.30049261083743845,0.44907407407407407,0.8095238095238098,0.11538461538461542,0.6675040192926045,0.9369769083392154,0.880681818181818,1.0,1.0,0.3163450624290579,0.0,0.0,0.0,0.0,0.0,1.0,0
1398,0.625615763546798,0.4814814814814815,0.7054673721340388,0.0,0.6583601286173634,0.48411818090148234,0.37276785714285704,0.8713745271122321,1.0,0.9796821793416572,0.0,0.0,0.0,0.0,0.0,0.0,1
1699,0.41379310344827586,0.3287037037037037,0.29453262786596124,0.6923076923076924,0.7366358520900321,0.18685086215589392,0.2752637987012987,0.9832912988650693,1.0,0.9432463110102156,0.0,0.0,0.0,0.0,0.0,0.0,1
804,0.5911330049261084,0.4814814814814815,0.23456790123456805,0.038461538461538464,0.44182073954983925,0.5966522133709791,0.661830357142857,0.8498318621269441,0.0,0.0532349602724177,0.0,0.0,0.0,1.0,0.0,0.0,0
964,0.45320197044334976,0.43981481481481477,0.8095238095238098,0.11538461538461542,0.6055064308681672,0.7119088434002219,0.7658279220779219,1.0,1.0,0.15232690124858114,0.0,0.0,0.0,0.0,0.0,1.0,0
1713,0.35467980295566504,0.25925925925925924,0.7107583774250443,0.3846153846153847,0.9456390675241159,0.9439346576585661,0.7693790584415584,1.0,1.0,0.4396140749148695,0.0,0.0,0.0,0.0,0.0,0.0,1
1416,0.43349753694581283,0.37037037037037035,0.8112874779541448,0.23076923076923078,0.9184083601286175,0.5415952404961177,0.9154829545454544,0.8498318621269441,0.0,0.059591373439273565,0.0,0.0,0.0,0.0,0.0,0.0,1
1372,0.46798029556650245,0.37962962962962965,0.2275132275132279,0.15384615384615385,0.29933681672025725,0.5254613290309569,0.6753246753246753,0.5402480033627575,0.0,0.17128263337116909,0.0,0.0,0.0,0.0,0.0,0.0,1
253,0.5123152709359606,0.41666666666666663,0.23456790123456805,0.11538461538461542,0.7152331189710611,0.617525461329031,0.5512378246753246,0.48959646910466575,0.0,0.7869466515323497,0.0,1.0,0.0,0.0,0.0,0.0,0
1625,0.46798029556650245,0.375,0.746031746031746,0.11538461538461542,0.16810691318327975,1.0,0.864752435064935,1.0,0.5,0.1956867196367764,0.0,0.0,0.0,0.0,0.0,0.0,1
936,0.458128078817734,0.4537037037037037,0.8201058201058204,0.07692307692307693,0.737540192926045,0.5293939699505898,0.661830357142857,1.0,1.0,0.12463110102156641,0.0,0.0,0.0,0.0,0.0,1.0,0
455,0.12807881773399016,0.4814814814814815,0.30511463844797193,0.0,0.053155144694533765,0.9640012100433599,0.22889610389610388,0.3397435897435897,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
538,0.18719211822660098,0.412037037037037,0.23456790123456805,0.0,0.0635048231511254,0.3582736714732278,0.6602069805194805,0.42433795712484235,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
874,0.43842364532019706,0.33333333333333337,0.2821869488536155,0.038461538461538464,0.03908762057877813,0.44539679338509636,0.7463474025974025,0.949978982765868,1.0,0.21316685584562997,0.0,0.0,0.0,0.0,0.0,1.0,0
268,0.5123152709359606,0.40740740740740744,0.23104056437389797,0.11538461538461542,0.21312299035369778,0.5588383583745085,0.4660105519480519,0.9382093316519546,1.0,0.15811577752553915,0.0,1.0,0.0,0.0,0.0,0.0,0
1087,0.4729064039408867,0.40740740740740744,0.2592592592592595,0.0,0.4124799035369775,0.8991630533427448,0.8155438311688311,1.0,1.0,0.08671963677639044,0.0,0.0,0.0,0.0,0.0,1.0,0
1314,0.49261083743842365,0.37962962962962965,0.22222222222222232,0.5576923076923077,0.2064911575562701,0.31430876273066455,0.661830357142857,1.0,1.0,0.2461975028376844,0.0,0.0,0.0,0.0,0.0,0.0,1
765,0.5270935960591133,0.47685185185185186,0.23104056437389797,0.038461538461538464,0.1864951768488746,1.0,0.9999999999999999,1.0,0.5,0.0056753688989784334,0.0,0.0,0.0,1.0,0.0,0.0,0
545,0.20689655172413793,0.40740740740740744,0.23456790123456805,0.0,0.08862540192926045,0.38328123424422716,0.7673498376623377,0.530159730979403,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1439,0.3842364532019705,0.43981481481481477,0.7495590828924161,0.23076923076923078,0.6970458199356914,0.81667843097711,0.6878043831168831,1.0,1.0,0.09772985244040863,0.0,0.0,0.0,0.0,0.0,0.0,1
1775,0.4729064039408867,0.3657407407407407,0.23456790123456805,0.0,0.5009043408360129,0.6285166885146718,0.6501623376623376,0.7372845733501472,0.0,0.2947786606129398,0.0,0.0,0.0,0.0,0.0,0.0,1
1529,0.09359605911330049,0.3842592592592593,0.8606701940035273,0.038461538461538464,0.003516881028938907,0.15296964807905616,0.151075487012987,0.614228667507356,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
118,0.43842364532019706,0.44907407407407407,0.8306878306878307,0.1923076923076923,0.8959003215434084,0.44539679338509636,0.6878043831168831,1.0,1.0,0.21316685584562997,1.0,0.0,0.0,0.0,0.0,0.0,0
1431,0.4482758620689655,0.4027777777777778,0.2275132275132279,0.11538461538461542,0.7898914790996785,0.9160028234345063,0.797077922077922,1.0,0.0,0.14097616345062428,0.0,0.0,0.0,0.0,0.0,0.0,1
413,0.11330049261083744,0.4814814814814815,0.30511463844797193,0.0,0.058882636655948555,0.9894121206009883,0.24208603896103895,0.3487810004203447,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1483,0.39408866995073893,0.3055555555555555,0.8201058201058204,1.0,0.2814509646302251,0.3569627911666835,0.30651379870129863,0.878730559058428,1.0,0.9998864926220203,0.0,0.0,0.0,0.0,0.0,0.0,1
174,0.47783251231527096,0.43981481481481477,0.22398589065255736,0.11538461538461542,0.044513665594855305,0.6399112634869416,0.5225243506493505,0.9299075241698193,1.0,0.1326901248581158,0.0,1.0,0.0,0.0,0.0,0.0,0
1586,0.541871921182266,0.42592592592592593,0.42328042328042326,0.23076923076923078,0.26848874598070743,0.9224563880205707,0.5849228896103895,0.5222782681799075,0.0,0.17582292849035183,0.0,0.0,0.0,0.0,0.0,0.0,1
400,0.11822660098522167,0.4907407407407407,0.308641975308642,0.0,0.0,0.5667036402137744,0.36921672077922074,0.3418453131567885,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1494,0.034482758620689655,0.22685185185185186,0.8201058201058204,1.0,0.28858520900321544,0.23273167288494506,0.2870332792207792,1.0,1.0,0.7678774120317821,0.0,0.0,0.0,0.0,0.0,0.0,1
93,0.2413793103448276,0.33333333333333337,0.24162257495590822,0.23076923076923078,0.1267081993569132,0.5874760512251689,0.7181412337662336,1.0,1.0,0.4017026106696935,1.0,0.0,0.0,0.0,0.0,0.0,0
1430,0.43842364532019706,0.41666666666666663,0.24162257495590822,0.11538461538461542,0.4979903536977492,0.8991630533427448,0.9077719155844155,1.0,0.0,0.08671963677639044,0.0,0.0,0.0,0.0,0.0,0.0,1
1007,0.45320197044334976,0.4027777777777778,0.23456790123456805,0.23076923076923078,0.8230506430868169,0.35171926994050623,0.42654220779220775,1.0,1.0,0.3904653802497162,0.0,0.0,0.0,0.0,0.0,1.0,0
311,0.4482758620689655,0.37037037037037035,0.2275132275132279,0.11538461538461542,0.039991961414791,0.3697690833921549,0.4660105519480519,0.9191887347625053,1.0,0.27366628830874007,0.0,1.0,0.0,0.0,0.0,0.0,0
518,0.6059113300492611,0.44907407407407407,0.308641975308642,0.0,0.05878215434083602,0.3628113340728043,0.7926136363636362,0.5679907524169819,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1421,0.6502463054187192,0.5231481481481481,0.24162257495590822,0.11538461538461542,0.4743770096463023,0.8655843501058789,0.7181412337662336,1.0,1.0,0.23779795686719638,0.0,0.0,0.0,0.0,0.0,0.0,1
153,0.4482758620689655,0.5277777777777778,0.2275132275132279,0.11538461538461542,0.023713826366559488,0.28819199354643543,0.4685470779220779,1.0,1.0,0.5035187287173666,1.0,0.0,0.0,0.0,0.0,0.0,0
1140,0.33990147783251234,0.40740740740740744,0.8201058201058204,0.15384615384615385,0.13303858520900322,0.8814157507310678,0.9365868506493505,1.0,1.0,0.3438138479001135,0.0,0.0,0.0,0.0,0.0,1.0,0
920,0.4187192118226601,0.43981481481481477,0.8201058201058204,0.07692307692307693,0.7066921221864952,1.0,0.797077922077922,1.0,0.5,0.15811577752553915,0.0,0.0,0.0,0.0,0.0,1.0,0
